id,receiver_subcategory,ci_subtype,receiver_country,region_name
2353,Space,Unknown,Germany,EU
2353,Space,Unknown,Germany,NATO
2353,Space,Unknown,Germany,EUROPE
2353,Defence industry,Cybersecurity Firms,Germany,WESTEU
2353,Defence industry,Cybersecurity Firms,Germany,EU
2353,Defence industry,Cybersecurity Firms,Germany,NATO
2353,Defence industry,Cybersecurity Firms,Germany,EUROPE
2353,Finance,Unknown,Germany,WESTEU
2353,Finance,Unknown,Germany,EU
2353,Finance,Unknown,Germany,NATO
2353,Finance,Unknown,Germany,EUROPE
2353,Telecommunications,Unknown,Germany,WESTEU
2353,Telecommunications,Unknown,Germany,EU
2353,Telecommunications,Unknown,Germany,NATO
2353,Telecommunications,Unknown,Germany,EUROPE
2353,Health,Unknown,Germany,WESTEU
2353,Health,Unknown,Germany,EU
2353,Health,Unknown,Germany,NATO
2353,Health,Unknown,Germany,EUROPE
2353,Transportation,Unknown,Germany,WESTEU
2353,Transportation,Unknown,Germany,EU
2353,Transportation,Unknown,Germany,NATO
2353,Transportation,Unknown,Germany,EUROPE
2353,Energy,Unknown,Germany,WESTEU
2353,Energy,Unknown,Germany,EU
2353,Energy,Unknown,Germany,NATO
2353,Energy,Unknown,Germany,EUROPE
2353,Research,University Research Departments,United Kingdom,NORTHEU
2353,Research,University Research Departments,United Kingdom,EU
2353,Research,University Research Departments,United Kingdom,NATO
2353,Research,University Research Departments,United Kingdom,EUROPE
2353,Critical Manufacturing,Unknown,United Kingdom,NORTHEU
2353,Critical Manufacturing,Unknown,United Kingdom,EU
2353,Critical Manufacturing,Unknown,United Kingdom,NATO
2353,Critical Manufacturing,Unknown,United Kingdom,EUROPE
2353,Space,Unknown,United Kingdom,NORTHEU
2353,Space,Unknown,United Kingdom,EU
2353,Space,Unknown,United Kingdom,NATO
2353,Space,Unknown,United Kingdom,EUROPE
2353,Defence industry,Cybersecurity Firms,United Kingdom,NORTHEU
2353,Defence industry,Cybersecurity Firms,United Kingdom,EU
2353,Defence industry,Cybersecurity Firms,United Kingdom,NATO
2353,Defence industry,Cybersecurity Firms,United Kingdom,EUROPE
2353,Finance,Unknown,United Kingdom,NORTHEU
2353,Finance,Unknown,United Kingdom,EU
2353,Finance,Unknown,United Kingdom,NATO
2353,Finance,Unknown,United Kingdom,EUROPE
2353,Telecommunications,Unknown,United Kingdom,NORTHEU
2353,Telecommunications,Unknown,United Kingdom,EU
2353,Telecommunications,Unknown,United Kingdom,NATO
2353,Telecommunications,Unknown,United Kingdom,EUROPE
2353,Health,Unknown,United Kingdom,NORTHEU
2353,Health,Unknown,United Kingdom,EU
2353,Health,Unknown,United Kingdom,NATO
2353,Health,Unknown,United Kingdom,EUROPE
2353,Transportation,Unknown,United Kingdom,NORTHEU
2353,Transportation,Unknown,United Kingdom,EU
2353,Transportation,Unknown,United Kingdom,NATO
2353,Transportation,Unknown,United Kingdom,EUROPE
2353,Energy,Unknown,United Kingdom,NORTHEU
2353,Energy,Unknown,United Kingdom,EU
2353,Energy,Unknown,United Kingdom,NATO
2353,Energy,Unknown,United Kingdom,EUROPE
2353,Research,University Research Departments,Spain,EU
2353,Research,University Research Departments,Spain,NATO
2353,Research,University Research Departments,Spain,EUROPE
2353,Critical Manufacturing,Unknown,Spain,EU
2353,Critical Manufacturing,Unknown,Spain,NATO
2353,Critical Manufacturing,Unknown,Spain,EUROPE
2353,Space,Unknown,Spain,EU
2353,Space,Unknown,Spain,NATO
2353,Space,Unknown,Spain,EUROPE
2353,Defence industry,Cybersecurity Firms,Spain,EU
2353,Defence industry,Cybersecurity Firms,Spain,NATO
2353,Defence industry,Cybersecurity Firms,Spain,EUROPE
2353,Finance,Unknown,Spain,EU
2353,Finance,Unknown,Spain,NATO
2353,Finance,Unknown,Spain,EUROPE
2353,Telecommunications,Unknown,Spain,EU
2353,Telecommunications,Unknown,Spain,NATO
2353,Telecommunications,Unknown,Spain,EUROPE
2353,Health,Unknown,Spain,EU
2353,Health,Unknown,Spain,NATO
2353,Health,Unknown,Spain,EUROPE
2353,Transportation,Unknown,Spain,EU
2353,Transportation,Unknown,Spain,NATO
2353,Transportation,Unknown,Spain,EUROPE
2353,Energy,Unknown,Spain,EU
2353,Energy,Unknown,Spain,NATO
2353,Energy,Unknown,Spain,EUROPE
2353,Research,University Research Departments,Poland,EASTEU
2353,Research,University Research Departments,Poland,EU
2353,Research,University Research Departments,Poland,NATO
2353,Research,University Research Departments,Poland,EUROPE
2353,Critical Manufacturing,Unknown,Poland,EASTEU
2353,Critical Manufacturing,Unknown,Poland,EU
2353,Critical Manufacturing,Unknown,Poland,NATO
2353,Critical Manufacturing,Unknown,Poland,EUROPE
2353,Space,Unknown,Poland,EASTEU
2353,Space,Unknown,Poland,EU
2353,Space,Unknown,Poland,NATO
2353,Space,Unknown,Poland,EUROPE
2353,Defence industry,Cybersecurity Firms,Poland,EASTEU
2353,Defence industry,Cybersecurity Firms,Poland,EU
2353,Defence industry,Cybersecurity Firms,Poland,NATO
2353,Defence industry,Cybersecurity Firms,Poland,EUROPE
2353,Finance,Unknown,Poland,EASTEU
2353,Finance,Unknown,Poland,EU
2353,Finance,Unknown,Poland,NATO
2353,Finance,Unknown,Poland,EUROPE
2353,Telecommunications,Unknown,Poland,EASTEU
2353,Telecommunications,Unknown,Poland,EU
2353,Telecommunications,Unknown,Poland,NATO
2353,Telecommunications,Unknown,Poland,EUROPE
2353,Health,Unknown,Poland,EASTEU
2353,Health,Unknown,Poland,EU
2353,Health,Unknown,Poland,NATO
2353,Health,Unknown,Poland,EUROPE
2353,Transportation,Unknown,Poland,EASTEU
2353,Transportation,Unknown,Poland,EU
2353,Transportation,Unknown,Poland,NATO
2353,Transportation,Unknown,Poland,EUROPE
2353,Energy,Unknown,Poland,EASTEU
2353,Energy,Unknown,Poland,EU
2353,Energy,Unknown,Poland,NATO
2353,Energy,Unknown,Poland,EUROPE
2353,Research,University Research Departments,Indonesia,SEA
2353,Research,University Research Departments,Indonesia,SCS
2353,Research,University Research Departments,Indonesia,ASIA
2353,Critical Manufacturing,Unknown,Indonesia,SEA
2353,Critical Manufacturing,Unknown,Indonesia,SCS
2353,Critical Manufacturing,Unknown,Indonesia,ASIA
2353,Space,Unknown,Indonesia,SEA
2353,Space,Unknown,Indonesia,SCS
2353,Space,Unknown,Indonesia,ASIA
2353,Defence industry,Cybersecurity Firms,Indonesia,SEA
2353,Defence industry,Cybersecurity Firms,Indonesia,SCS
2353,Defence industry,Cybersecurity Firms,Indonesia,ASIA
2353,Finance,Unknown,Indonesia,SEA
2353,Finance,Unknown,Indonesia,SCS
2353,Finance,Unknown,Indonesia,ASIA
2353,Telecommunications,Unknown,Indonesia,SEA
2353,Telecommunications,Unknown,Indonesia,SCS
2353,Telecommunications,Unknown,Indonesia,ASIA
2353,Health,Unknown,Indonesia,SEA
2353,Health,Unknown,Indonesia,SCS
2353,Health,Unknown,Indonesia,ASIA
2353,Transportation,Unknown,Indonesia,SEA
2353,Transportation,Unknown,Indonesia,SCS
2353,Transportation,Unknown,Indonesia,ASIA
2353,Energy,Unknown,Indonesia,SEA
2353,Energy,Unknown,Indonesia,SCS
2353,Energy,Unknown,Indonesia,ASIA
2353,Research,University Research Departments,Austria,WESTEU
2353,Research,University Research Departments,Austria,EU
2353,Research,University Research Departments,Austria,EUROPE
2353,Critical Manufacturing,Unknown,Austria,WESTEU
2353,Critical Manufacturing,Unknown,Austria,EU
2353,Critical Manufacturing,Unknown,Austria,EUROPE
2353,Space,Unknown,Austria,WESTEU
2353,Space,Unknown,Austria,EU
2353,Space,Unknown,Austria,EUROPE
2353,Defence industry,Cybersecurity Firms,Austria,WESTEU
2353,Defence industry,Cybersecurity Firms,Austria,EU
2353,Defence industry,Cybersecurity Firms,Austria,EUROPE
2353,Finance,Unknown,Austria,WESTEU
2353,Finance,Unknown,Austria,EU
2353,Finance,Unknown,Austria,EUROPE
2353,Telecommunications,Unknown,Austria,WESTEU
2353,Telecommunications,Unknown,Austria,EU
2353,Telecommunications,Unknown,Austria,EUROPE
2353,Health,Unknown,Austria,WESTEU
2353,Health,Unknown,Austria,EU
2353,Health,Unknown,Austria,EUROPE
2353,Transportation,Unknown,Austria,WESTEU
2353,Transportation,Unknown,Austria,EU
2353,Transportation,Unknown,Austria,EUROPE
2353,Energy,Unknown,Austria,WESTEU
2353,Energy,Unknown,Austria,EU
2353,Energy,Unknown,Austria,EUROPE
2353,Research,University Research Departments,Bahrain,GULFC
2353,Research,University Research Departments,Bahrain,MEA
2353,Research,University Research Departments,Bahrain,MENA
2353,Research,University Research Departments,Bahrain,ASIA
2353,Critical Manufacturing,Unknown,Bahrain,GULFC
2353,Critical Manufacturing,Unknown,Bahrain,MEA
2353,Critical Manufacturing,Unknown,Bahrain,MENA
2353,Critical Manufacturing,Unknown,Bahrain,ASIA
2353,Space,Unknown,Bahrain,GULFC
2353,Space,Unknown,Bahrain,MEA
2353,Space,Unknown,Bahrain,MENA
2353,Space,Unknown,Bahrain,ASIA
2353,Defence industry,Cybersecurity Firms,Bahrain,GULFC
2353,Defence industry,Cybersecurity Firms,Bahrain,MEA
2353,Defence industry,Cybersecurity Firms,Bahrain,MENA
2353,Defence industry,Cybersecurity Firms,Bahrain,ASIA
2353,Finance,Unknown,Bahrain,GULFC
2353,Finance,Unknown,Bahrain,MEA
2353,Finance,Unknown,Bahrain,MENA
2353,Finance,Unknown,Bahrain,ASIA
2353,Telecommunications,Unknown,Bahrain,GULFC
2353,Telecommunications,Unknown,Bahrain,MEA
2353,Telecommunications,Unknown,Bahrain,MENA
2353,Telecommunications,Unknown,Bahrain,ASIA
2353,Health,Unknown,Bahrain,GULFC
2353,Health,Unknown,Bahrain,MEA
2353,Health,Unknown,Bahrain,MENA
2353,Health,Unknown,Bahrain,ASIA
2353,Transportation,Unknown,Bahrain,GULFC
2353,Transportation,Unknown,Bahrain,MEA
2353,Transportation,Unknown,Bahrain,MENA
2353,Transportation,Unknown,Bahrain,ASIA
2353,Energy,Unknown,Bahrain,GULFC
2353,Energy,Unknown,Bahrain,MEA
2353,Energy,Unknown,Bahrain,MENA
2353,Energy,Unknown,Bahrain,ASIA
2353,Research,University Research Departments,Montenegro,WBALKANS
2353,Research,University Research Departments,Montenegro,NATO
2353,Research,University Research Departments,Montenegro,BALKANS
2353,Research,University Research Departments,Montenegro,EUROPE
2353,Critical Manufacturing,Unknown,Montenegro,WBALKANS
2353,Critical Manufacturing,Unknown,Montenegro,NATO
2353,Critical Manufacturing,Unknown,Montenegro,BALKANS
2353,Critical Manufacturing,Unknown,Montenegro,EUROPE
2353,Space,Unknown,Montenegro,WBALKANS
2353,Space,Unknown,Montenegro,NATO
2353,Space,Unknown,Montenegro,BALKANS
2353,Space,Unknown,Montenegro,EUROPE
2353,Defence industry,Cybersecurity Firms,Montenegro,WBALKANS
2353,Defence industry,Cybersecurity Firms,Montenegro,NATO
2353,Defence industry,Cybersecurity Firms,Montenegro,BALKANS
2353,Defence industry,Cybersecurity Firms,Montenegro,EUROPE
2353,Finance,Unknown,Montenegro,WBALKANS
2353,Finance,Unknown,Montenegro,NATO
2353,Finance,Unknown,Montenegro,BALKANS
2353,Finance,Unknown,Montenegro,EUROPE
2353,Telecommunications,Unknown,Montenegro,WBALKANS
2353,Telecommunications,Unknown,Montenegro,NATO
2353,Telecommunications,Unknown,Montenegro,BALKANS
2353,Telecommunications,Unknown,Montenegro,EUROPE
2353,Health,Unknown,Montenegro,WBALKANS
2353,Health,Unknown,Montenegro,NATO
2353,Health,Unknown,Montenegro,BALKANS
2353,Health,Unknown,Montenegro,EUROPE
2353,Transportation,Unknown,Montenegro,WBALKANS
2353,Transportation,Unknown,Montenegro,NATO
2353,Transportation,Unknown,Montenegro,BALKANS
2353,Transportation,Unknown,Montenegro,EUROPE
2353,Energy,Unknown,Montenegro,WBALKANS
2353,Energy,Unknown,Montenegro,NATO
2353,Energy,Unknown,Montenegro,BALKANS
2353,Energy,Unknown,Montenegro,EUROPE
2353,Research,University Research Departments,Latvia,NORTHEU
2353,Research,University Research Departments,Latvia,EU
2353,Research,University Research Departments,Latvia,NATO
2353,Research,University Research Departments,Latvia,EUROPE
2353,Critical Manufacturing,Unknown,Latvia,NORTHEU
2353,Critical Manufacturing,Unknown,Latvia,EU
2353,Critical Manufacturing,Unknown,Latvia,NATO
2353,Critical Manufacturing,Unknown,Latvia,EUROPE
2353,Space,Unknown,Latvia,NORTHEU
2353,Space,Unknown,Latvia,EU
2353,Space,Unknown,Latvia,NATO
2353,Space,Unknown,Latvia,EUROPE
2353,Defence industry,Cybersecurity Firms,Latvia,NORTHEU
2353,Defence industry,Cybersecurity Firms,Latvia,EU
2353,Defence industry,Cybersecurity Firms,Latvia,NATO
2353,Defence industry,Cybersecurity Firms,Latvia,EUROPE
2353,Finance,Unknown,Latvia,NORTHEU
2353,Finance,Unknown,Latvia,EU
2353,Finance,Unknown,Latvia,NATO
2353,Finance,Unknown,Latvia,EUROPE
2353,Telecommunications,Unknown,Latvia,NORTHEU
2353,Telecommunications,Unknown,Latvia,EU
2353,Telecommunications,Unknown,Latvia,NATO
2353,Telecommunications,Unknown,Latvia,EUROPE
2353,Health,Unknown,Latvia,NORTHEU
2353,Health,Unknown,Latvia,EU
2353,Health,Unknown,Latvia,NATO
2353,Health,Unknown,Latvia,EUROPE
2353,Transportation,Unknown,Latvia,NORTHEU
2353,Transportation,Unknown,Latvia,EU
2353,Transportation,Unknown,Latvia,NATO
2353,Transportation,Unknown,Latvia,EUROPE
2353,Energy,Unknown,Latvia,NORTHEU
2353,Energy,Unknown,Latvia,EU
2353,Energy,Unknown,Latvia,NATO
2353,Energy,Unknown,Latvia,EUROPE
2353,Research,University Research Departments,Croatia,EU
2353,Research,University Research Departments,Croatia,NATO
2353,Research,University Research Departments,Croatia,BALKANS
2353,Research,University Research Departments,Croatia,EUROPE
2353,Critical Manufacturing,Unknown,Croatia,EU
2353,Critical Manufacturing,Unknown,Croatia,NATO
2353,Critical Manufacturing,Unknown,Croatia,BALKANS
2353,Critical Manufacturing,Unknown,Croatia,EUROPE
2353,Space,Unknown,Croatia,EU
2353,Space,Unknown,Croatia,NATO
2353,Space,Unknown,Croatia,BALKANS
2353,Space,Unknown,Croatia,EUROPE
2353,Defence industry,Cybersecurity Firms,Croatia,EU
2353,Defence industry,Cybersecurity Firms,Croatia,NATO
2353,Defence industry,Cybersecurity Firms,Croatia,BALKANS
2353,Defence industry,Cybersecurity Firms,Croatia,EUROPE
2353,Finance,Unknown,Croatia,EU
2353,Finance,Unknown,Croatia,NATO
2353,Finance,Unknown,Croatia,BALKANS
2353,Finance,Unknown,Croatia,EUROPE
2353,Telecommunications,Unknown,Croatia,EU
2353,Telecommunications,Unknown,Croatia,NATO
2353,Telecommunications,Unknown,Croatia,BALKANS
2353,Telecommunications,Unknown,Croatia,EUROPE
2353,Health,Unknown,Croatia,EU
2353,Health,Unknown,Croatia,NATO
2353,Health,Unknown,Croatia,BALKANS
2353,Health,Unknown,Croatia,EUROPE
2353,Transportation,Unknown,Croatia,EU
2353,Transportation,Unknown,Croatia,NATO
2353,Transportation,Unknown,Croatia,BALKANS
2353,Transportation,Unknown,Croatia,EUROPE
2353,Energy,Unknown,Croatia,EU
2353,Energy,Unknown,Croatia,NATO
2353,Energy,Unknown,Croatia,BALKANS
2353,Energy,Unknown,Croatia,EUROPE
2353,Research,University Research Departments,Bangladesh,SASIA
2353,Research,University Research Departments,Bangladesh,ASIA
2353,Critical Manufacturing,Unknown,Bangladesh,SASIA
2353,Critical Manufacturing,Unknown,Bangladesh,ASIA
2353,Space,Unknown,Bangladesh,SASIA
2353,Space,Unknown,Bangladesh,ASIA
2353,Defence industry,Cybersecurity Firms,Bangladesh,SASIA
2353,Defence industry,Cybersecurity Firms,Bangladesh,ASIA
2353,Finance,Unknown,Bangladesh,SASIA
2353,Finance,Unknown,Bangladesh,ASIA
2353,Telecommunications,Unknown,Bangladesh,SASIA
2353,Telecommunications,Unknown,Bangladesh,ASIA
2353,Health,Unknown,Bangladesh,SASIA
2353,Health,Unknown,Bangladesh,ASIA
2353,Transportation,Unknown,Bangladesh,SASIA
2353,Transportation,Unknown,Bangladesh,ASIA
2353,Energy,Unknown,Bangladesh,SASIA
2353,Energy,Unknown,Bangladesh,ASIA
2353,Research,University Research Departments,Yemen,MEA
2353,Research,University Research Departments,Yemen,MENA
2353,Research,University Research Departments,Yemen,ASIA
2353,Critical Manufacturing,Unknown,Yemen,MEA
2353,Critical Manufacturing,Unknown,Yemen,MENA
2353,Critical Manufacturing,Unknown,Yemen,ASIA
2353,Space,Unknown,Yemen,MEA
2353,Space,Unknown,Yemen,MENA
2353,Space,Unknown,Yemen,ASIA
2353,Defence industry,Cybersecurity Firms,Yemen,MEA
2353,Defence industry,Cybersecurity Firms,Yemen,MENA
2353,Defence industry,Cybersecurity Firms,Yemen,ASIA
2353,Finance,Unknown,Yemen,MEA
2353,Finance,Unknown,Yemen,MENA
2353,Finance,Unknown,Yemen,ASIA
2353,Telecommunications,Unknown,Yemen,MEA
2353,Telecommunications,Unknown,Yemen,MENA
2353,Telecommunications,Unknown,Yemen,ASIA
2353,Health,Unknown,Yemen,MEA
2353,Health,Unknown,Yemen,MENA
2353,Health,Unknown,Yemen,ASIA
2353,Transportation,Unknown,Yemen,MEA
2353,Transportation,Unknown,Yemen,MENA
2353,Transportation,Unknown,Yemen,ASIA
2353,Energy,Unknown,Yemen,MEA
2353,Energy,Unknown,Yemen,MENA
2353,Energy,Unknown,Yemen,ASIA
2353,Research,University Research Departments,Qatar,GULFC
2353,Research,University Research Departments,Qatar,MEA
2353,Research,University Research Departments,Qatar,MENA
2353,Research,University Research Departments,Qatar,ASIA
2353,Critical Manufacturing,Unknown,Qatar,GULFC
2353,Critical Manufacturing,Unknown,Qatar,MEA
2353,Critical Manufacturing,Unknown,Qatar,MENA
2353,Critical Manufacturing,Unknown,Qatar,ASIA
2353,Space,Unknown,Qatar,GULFC
2353,Space,Unknown,Qatar,MEA
2353,Space,Unknown,Qatar,MENA
2353,Space,Unknown,Qatar,ASIA
2353,Defence industry,Cybersecurity Firms,Qatar,GULFC
2353,Defence industry,Cybersecurity Firms,Qatar,MEA
2353,Defence industry,Cybersecurity Firms,Qatar,MENA
2353,Defence industry,Cybersecurity Firms,Qatar,ASIA
2353,Finance,Unknown,Qatar,GULFC
2353,Finance,Unknown,Qatar,MEA
2353,Finance,Unknown,Qatar,MENA
2353,Finance,Unknown,Qatar,ASIA
2353,Telecommunications,Unknown,Qatar,GULFC
2353,Telecommunications,Unknown,Qatar,MEA
2353,Telecommunications,Unknown,Qatar,MENA
2353,Telecommunications,Unknown,Qatar,ASIA
2353,Health,Unknown,Qatar,GULFC
2353,Health,Unknown,Qatar,MEA
2353,Health,Unknown,Qatar,MENA
2353,Health,Unknown,Qatar,ASIA
2353,Transportation,Unknown,Qatar,GULFC
2353,Transportation,Unknown,Qatar,MEA
2353,Transportation,Unknown,Qatar,MENA
2353,Transportation,Unknown,Qatar,ASIA
2353,Energy,Unknown,Qatar,GULFC
2353,Energy,Unknown,Qatar,MEA
2353,Energy,Unknown,Qatar,MENA
2353,Energy,Unknown,Qatar,ASIA
2353,Research,University Research Departments,Vietnam,SEA
2353,Research,University Research Departments,Vietnam,SCS
2353,Research,University Research Departments,Vietnam,ASIA
2353,Critical Manufacturing,Unknown,Vietnam,SEA
2353,Critical Manufacturing,Unknown,Vietnam,SCS
2353,Critical Manufacturing,Unknown,Vietnam,ASIA
2353,Space,Unknown,Vietnam,SEA
2353,Space,Unknown,Vietnam,SCS
2353,Space,Unknown,Vietnam,ASIA
2353,Defence industry,Cybersecurity Firms,Vietnam,SEA
2353,Defence industry,Cybersecurity Firms,Vietnam,SCS
2353,Defence industry,Cybersecurity Firms,Vietnam,ASIA
2353,Finance,Unknown,Vietnam,SEA
2353,Finance,Unknown,Vietnam,SCS
2353,Finance,Unknown,Vietnam,ASIA
2353,Telecommunications,Unknown,Vietnam,SEA
2353,Telecommunications,Unknown,Vietnam,SCS
2353,Telecommunications,Unknown,Vietnam,ASIA
2353,Health,Unknown,Vietnam,SEA
2353,Health,Unknown,Vietnam,SCS
2353,Health,Unknown,Vietnam,ASIA
2353,Transportation,Unknown,Vietnam,SEA
2353,Transportation,Unknown,Vietnam,SCS
2353,Transportation,Unknown,Vietnam,ASIA
2353,Energy,Unknown,Vietnam,SEA
2353,Energy,Unknown,Vietnam,SCS
2353,Energy,Unknown,Vietnam,ASIA
2353,Research,University Research Departments,Netherlands,WESTEU
2353,Research,University Research Departments,Netherlands,EU
2353,Research,University Research Departments,Netherlands,NATO
2353,Research,University Research Departments,Netherlands,EUROPE
2353,Critical Manufacturing,Unknown,Netherlands,WESTEU
2353,Critical Manufacturing,Unknown,Netherlands,EU
2353,Critical Manufacturing,Unknown,Netherlands,NATO
2353,Critical Manufacturing,Unknown,Netherlands,EUROPE
2353,Space,Unknown,Netherlands,WESTEU
2353,Space,Unknown,Netherlands,EU
2353,Space,Unknown,Netherlands,NATO
2353,Space,Unknown,Netherlands,EUROPE
2353,Defence industry,Cybersecurity Firms,Netherlands,WESTEU
2353,Defence industry,Cybersecurity Firms,Netherlands,EU
2353,Defence industry,Cybersecurity Firms,Netherlands,NATO
2353,Defence industry,Cybersecurity Firms,Netherlands,EUROPE
2353,Finance,Unknown,Netherlands,WESTEU
